line_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total,cost_amount,margin_amount
LI-00062948,ORD-0021568,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00062949,ORD-0021569,P-00804,1,8890.2,8.0,8890.2,6129.96,2760.24
LI-00062950,ORD-0021569,P-00801,2,3647.4,0.0,7294.8,4605.22,2689.58
LI-00062951,ORD-0021569,P-00818,1,6237.45,8.0,6237.45,4716.29,1521.16
LI-00062952,ORD-0021569,P-00121,2,4453.74,0.0,8907.48,6977.96,1929.52
LI-00062953,ORD-0021569,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00062954,ORD-0021569,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00062955,ORD-0021570,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00062956,ORD-0021570,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00062957,ORD-0021570,P-00651,1,3557.19,8.0,3557.19,2615.18,942.01
LI-00062958,ORD-0021571,P-00525,1,2318.98,0.0,2318.98,1569.6,749.38
LI-00062959,ORD-0021571,P-00610,2,2741.38,0.0,5482.76,3750.82,1731.94
LI-00062960,ORD-0021571,P-00426,1,1534.75,5.0,1534.75,1065.15,469.6
LI-00062961,ORD-0021572,P-00002,3,2936.59,5.0,8809.77,7486.15,1323.62
LI-00062962,ORD-0021572,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00062963,ORD-0021572,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00062964,ORD-0021572,P-00001,1,4255.71,10.0,4255.71,3836.08,419.63
LI-00062965,ORD-0021573,P-00656,1,4208.63,0.0,4208.63,2717.17,1491.46
LI-00062966,ORD-0021574,P-00441,1,1426.74,10.0,1426.74,1045.39,381.35
LI-00062967,ORD-0021574,P-00423,1,4537.13,8.0,4537.13,3327.0,1210.13
LI-00062968,ORD-0021574,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00062969,ORD-0021574,P-00423,1,4931.67,0.0,4931.67,3327.0,1604.67
LI-00062970,ORD-0021574,P-00423,1,4931.67,0.0,4931.67,3327.0,1604.67
LI-00062971,ORD-0021575,P-00652,1,6253.99,5.0,6253.99,4123.01,2130.98
LI-00062972,ORD-0021575,P-00656,1,4208.63,0.0,4208.63,2717.17,1491.46
LI-00062973,ORD-0021575,P-00652,1,6583.15,0.0,6583.15,4123.01,2460.14
LI-00062974,ORD-0021575,P-00783,3,2516.21,0.0,7548.63,4582.25,2966.38
LI-00062975,ORD-0021576,P-00810,3,3870.43,10.0,11611.29,8894.3,2716.99
LI-00062976,ORD-0021576,P-00802,1,4638.68,0.0,4638.68,2995.56,1643.12
LI-00062977,ORD-0021576,P-00802,1,4638.68,0.0,4638.68,2995.56,1643.12
LI-00062978,ORD-0021577,P-00268,2,4159.5,8.0,8319.0,7385.58,933.42
LI-00062979,ORD-0021577,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00062980,ORD-0021577,P-00421,2,2250.72,5.0,4501.44,3211.48,1289.96
LI-00062981,ORD-0021578,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00062982,ORD-0021578,P-00921,1,1202.14,10.0,1202.14,1132.08,70.06
LI-00062983,ORD-0021579,P-00119,2,5381.44,5.0,10762.88,9017.84,1745.04
LI-00062984,ORD-0021579,P-00009,1,6797.11,0.0,6797.11,5536.16,1260.95
LI-00062985,ORD-0021579,P-00002,1,2782.03,10.0,2782.03,2495.38,286.65
LI-00062986,ORD-0021580,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00062987,ORD-0021580,P-00432,1,1859.76,5.0,1859.76,1349.95,509.81
LI-00062988,ORD-0021580,P-00646,1,1962.27,0.0,1962.27,1395.52,566.75
LI-00062989,ORD-0021581,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00062990,ORD-0021581,P-00005,1,3996.28,0.0,3996.28,3221.8,774.48
LI-00062991,ORD-0021581,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00062992,ORD-0021582,P-00055,2,2534.54,0.0,5069.08,4102.9,966.18
LI-00062993,ORD-0021582,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00062994,ORD-0021583,P-00183,1,4378.09,0.0,4378.09,3546.47,831.62
LI-00062995,ORD-0021583,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00062996,ORD-0021583,P-00924,1,2343.01,0.0,2343.01,1868.29,474.72
LI-00062997,ORD-0021584,P-00460,1,1253.65,0.0,1253.65,837.67,415.98
LI-00062998,ORD-0021584,P-00456,1,1080.28,0.0,1080.28,770.03,310.25
LI-00062999,ORD-0021585,P-00435,3,1355.61,10.0,4066.83,3175.16,891.67
LI-00063000,ORD-0021585,P-00546,2,3585.28,0.0,7170.56,4934.87,2235.69
LI-00063001,ORD-0021586,P-00039,2,9441.12,0.0,18882.24,15226.12,3656.12
LI-00063002,ORD-0021586,P-00205,1,9109.51,0.0,9109.51,7147.59,1961.92
LI-00063003,ORD-0021587,P-00500,1,2066.22,0.0,2066.22,1368.46,697.76
LI-00063004,ORD-0021587,P-00428,1,1310.08,0.0,1310.08,889.29,420.79
LI-00063005,ORD-0021587,P-00424,1,4175.17,0.0,4175.17,2800.47,1374.7
LI-00063006,ORD-0021588,P-00861,2,2053.76,0.0,4107.52,2582.78,1524.74
LI-00063007,ORD-0021588,P-00803,2,3536.68,0.0,7073.36,4471.0,2602.36
LI-00063008,ORD-0021588,P-00802,1,4638.68,0.0,4638.68,2995.56,1643.12
LI-00063009,ORD-0021588,P-00829,1,4523.51,0.0,4523.51,3041.49,1482.02
LI-00063010,ORD-0021589,P-00424,1,3966.41,5.0,3966.41,2800.47,1165.94
LI-00063011,ORD-0021590,P-00017,1,4366.16,0.0,4366.16,3546.12,820.04
LI-00063012,ORD-0021590,P-00002,2,3091.15,0.0,6182.3,4990.76,1191.54
LI-00063013,ORD-0021590,P-00001,3,4728.57,0.0,14185.71,11508.23,2677.48
LI-00063014,ORD-0021590,P-00660,1,11988.48,0.0,11988.48,7213.09,4775.39
LI-00063015,ORD-0021591,P-00421,1,2179.65,8.0,2179.65,1605.74,573.91
LI-00063016,ORD-0021592,P-00004,1,5923.84,0.0,5923.84,4691.01,1232.83
LI-00063017,ORD-0021592,P-00058,1,2098.26,0.0,2098.26,1655.4,442.86
LI-00063018,ORD-0021593,P-00681,1,2123.72,0.0,2123.72,1341.05,782.67
LI-00063019,ORD-0021593,P-00810,1,3870.43,10.0,3870.43,2964.77,905.66
LI-00063020,ORD-0021593,P-00692,1,7672.16,0.0,7672.16,5043.81,2628.35
LI-00063021,ORD-0021594,P-00426,1,1615.53,0.0,1615.53,1065.15,550.38
LI-00063022,ORD-0021595,P-00421,1,2179.65,8.0,2179.65,1605.74,573.91
LI-00063023,ORD-0021595,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00063024,ORD-0021595,P-00425,1,5659.15,0.0,5659.15,3843.38,1815.77
LI-00063025,ORD-0021595,P-00421,2,2250.72,5.0,4501.44,3211.48,1289.96
LI-00063026,ORD-0021596,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00063027,ORD-0021596,P-00407,1,1492.31,5.0,1492.31,1229.45,262.86
LI-00063028,ORD-0021596,P-00001,2,4350.28,8.0,8700.56,7672.16,1028.4
LI-00063029,ORD-0021596,P-00661,1,3766.84,0.0,3766.84,2555.9,1210.94
LI-00063030,ORD-0021597,P-00426,3,1615.53,0.0,4846.59,3195.46,1651.13
LI-00063031,ORD-0021597,P-00423,1,4931.67,0.0,4931.67,3327.0,1604.67
LI-00063032,ORD-0021597,P-00431,1,1942.19,8.0,1942.19,1506.24,435.95
LI-00063033,ORD-0021598,P-00432,2,1859.76,5.0,3719.52,2699.9,1019.62
LI-00063034,ORD-0021598,P-00422,1,1990.16,10.0,1990.16,1581.53,408.63
LI-00063035,ORD-0021598,P-00424,1,4175.17,0.0,4175.17,2800.47,1374.7
LI-00063036,ORD-0021598,P-00004,1,5923.84,0.0,5923.84,4691.01,1232.83
LI-00063037,ORD-0021599,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00063038,ORD-0021599,P-00048,1,3925.61,0.0,3925.61,3097.02,828.59
LI-00063039,ORD-0021599,P-00008,1,5555.02,0.0,5555.02,4506.25,1048.77
LI-00063040,ORD-0021600,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00063041,ORD-0021600,P-00464,1,995.38,0.0,995.38,699.72,295.66
LI-00063042,ORD-0021601,P-00043,1,8648.62,5.0,8648.62,7191.2,1457.42
LI-00063043,ORD-0021601,P-00007,1,4872.22,0.0,4872.22,3836.08,1036.14
LI-00063044,ORD-0021601,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00063045,ORD-0021601,P-00045,1,6774.5,0.0,6774.5,5527.61,1246.89
LI-00063046,ORD-0021602,P-00728,1,6249.58,0.0,6249.58,3857.62,2391.96
LI-00063047,ORD-0021602,P-00665,1,9198.68,0.0,9198.68,6010.88,3187.8
LI-00063048,ORD-0021602,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00063049,ORD-0021602,P-00654,1,10881.85,0.0,10881.85,6992.55,3889.3
LI-00063050,ORD-0021603,P-00652,1,6583.15,0.0,6583.15,4123.01,2460.14
LI-00063051,ORD-0021603,P-00677,1,4260.07,0.0,4260.07,2759.89,1500.18
LI-00063052,ORD-0021603,P-00652,3,5924.84,10.0,17774.52,12369.04,5405.48
LI-00063053,ORD-0021604,P-00054,2,3395.88,0.0,6791.76,5462.11,1329.65
LI-00063054,ORD-0021604,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00063055,ORD-0021605,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00063056,ORD-0021605,P-00427,1,5647.69,10.0,5647.69,4424.55,1223.14
LI-00063057,ORD-0021605,P-00452,1,3466.02,0.0,3466.02,2271.28,1194.74
LI-00063058,ORD-0021606,P-00024,2,8793.56,0.0,17587.12,13948.79,3638.33
LI-00063059,ORD-0021606,P-00062,1,3602.36,0.0,3602.36,2902.29,700.07
LI-00063060,ORD-0021606,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00063061,ORD-0021607,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00063062,ORD-0021607,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00063063,ORD-0021607,P-00006,1,4539.66,5.0,4539.66,3872.21,667.45
LI-00063064,ORD-0021608,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00063065,ORD-0021608,P-00802,2,4638.68,0.0,9277.36,5991.12,3286.24
LI-00063066,ORD-0021609,P-00001,1,4350.28,8.0,4350.28,3836.08,514.2
LI-00063067,ORD-0021609,P-00002,2,3091.15,0.0,6182.3,4990.76,1191.54
LI-00063068,ORD-0021609,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00063069,ORD-0021609,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00063070,ORD-0021609,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00063071,ORD-0021610,P-00006,1,4778.59,0.0,4778.59,3872.21,906.38
LI-00063072,ORD-0021610,P-00395,3,2307.41,0.0,6922.23,5515.69,1406.54
LI-00063073,ORD-0021610,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00063074,ORD-0021611,P-00802,1,4638.68,0.0,4638.68,2995.56,1643.12
LI-00063075,ORD-0021611,P-00804,1,9663.26,0.0,9663.26,6129.96,3533.3
LI-00063076,ORD-0021611,P-00818,1,6779.84,0.0,6779.84,4716.29,2063.55
LI-00063077,ORD-0021612,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00063078,ORD-0021612,P-00801,2,3647.4,0.0,7294.8,4605.22,2689.58
LI-00063079,ORD-0021612,P-00819,1,5544.7,0.0,5544.7,3756.51,1788.19
LI-00063080,ORD-0021613,P-00433,1,2437.18,0.0,2437.18,1640.27,796.91
LI-00063081,ORD-0021613,P-00509,1,1173.18,8.0,1173.18,906.38,266.8
LI-00063082,ORD-0021613,P-00493,1,1269.67,0.0,1269.67,874.69,394.98
LI-00063083,ORD-0021614,P-00012,1,4136.74,8.0,4136.74,3533.12,603.62
LI-00063084,ORD-0021614,P-00421,2,2369.18,0.0,4738.36,3211.48,1526.88
LI-00063085,ORD-0021614,P-00005,1,3996.28,0.0,3996.28,3221.8,774.48
LI-00063086,ORD-0021615,P-00427,1,5773.2,8.0,5773.2,4424.55,1348.65
LI-00063087,ORD-0021615,P-00421,1,2250.72,5.0,2250.72,1605.74,644.98
LI-00063088,ORD-0021616,P-00009,2,6797.11,0.0,13594.22,11072.31,2521.91
LI-00063089,ORD-0021616,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00063090,ORD-0021616,P-00007,2,4872.22,0.0,9744.44,7672.16,2072.28
LI-00063091,ORD-0021617,P-00049,1,4284.82,0.0,4284.82,3433.26,851.56
LI-00063092,ORD-0021617,P-00169,2,5537.4,0.0,11074.8,8808.15,2266.65
LI-00063093,ORD-0021617,P-00040,2,3707.92,0.0,7415.84,5857.27,1558.57
LI-00063094,ORD-0021618,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00063095,ORD-0021619,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00063096,ORD-0021619,P-00421,1,2179.65,8.0,2179.65,1605.74,573.91
LI-00063097,ORD-0021620,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00063098,ORD-0021621,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00063099,ORD-0021621,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00063100,ORD-0021621,P-00025,2,2933.76,8.0,5867.52,5096.5,771.02
LI-00063101,ORD-0021621,P-00002,1,2936.59,5.0,2936.59,2495.38,441.21
LI-00063102,ORD-0021621,P-00048,1,3925.61,0.0,3925.61,3097.02,828.59
LI-00063103,ORD-0021622,P-00003,1,1215.59,8.0,1215.59,1071.74,143.85
LI-00063104,ORD-0021622,P-00122,1,9115.91,0.0,9115.91,7127.12,1988.79
LI-00063105,ORD-0021622,P-00001,1,4492.14,5.0,4492.14,3836.08,656.06
LI-00063106,ORD-0021623,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00063107,ORD-0021623,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00063108,ORD-0021623,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00063109,ORD-0021624,P-00137,1,4898.38,0.0,4898.38,3941.45,956.93
LI-00063110,ORD-0021624,P-00945,1,2623.36,0.0,2623.36,2143.3,480.06
LI-00063111,ORD-0021624,P-00015,3,9755.29,0.0,29265.87,23154.24,6111.63
LI-00063112,ORD-0021624,P-00007,1,4872.22,0.0,4872.22,3836.08,1036.14
LI-00063113,ORD-0021624,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00063114,ORD-0021625,P-00727,1,4249.39,0.0,4249.39,2815.43,1433.96
LI-00063115,ORD-0021625,P-00776,1,3109.8,8.0,3109.8,2158.43,951.37
LI-00063116,ORD-0021626,P-00424,1,4175.17,0.0,4175.17,2800.47,1374.7
LI-00063117,ORD-0021626,P-00442,1,3654.87,0.0,3654.87,2461.03,1193.84
LI-00063118,ORD-0021626,P-00473,3,3979.55,0.0,11938.65,7909.61,4029.04
LI-00063119,ORD-0021627,P-00001,3,4728.57,0.0,14185.71,11508.23,2677.48
LI-00063120,ORD-0021628,P-00805,1,5294.25,0.0,5294.25,3489.51,1804.74
LI-00063121,ORD-0021628,P-00885,1,4232.13,0.0,4232.13,2709.16,1522.97
LI-00063122,ORD-0021628,P-00801,1,3465.03,5.0,3465.03,2302.61,1162.42
LI-00063123,ORD-0021629,P-00448,1,1513.0,0.0,1513.0,1013.89,499.11
LI-00063124,ORD-0021629,P-00003,1,1215.59,8.0,1215.59,1071.74,143.85
LI-00063125,ORD-0021630,P-00699,2,2036.62,10.0,4073.24,2747.61,1325.63
LI-00063126,ORD-0021630,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00063127,ORD-0021630,P-00659,1,7842.15,0.0,7842.15,5011.59,2830.56
LI-00063128,ORD-0021631,P-00006,3,4539.66,5.0,13618.98,11616.64,2002.34
LI-00063129,ORD-0021631,P-00003,1,1215.59,8.0,1215.59,1071.74,143.85
LI-00063130,ORD-0021632,P-00001,1,4492.14,5.0,4492.14,3836.08,656.06
LI-00063131,ORD-0021632,P-00006,1,4396.3,8.0,4396.3,3872.21,524.09
LI-00063132,ORD-0021633,P-00004,1,5923.84,0.0,5923.84,4691.01,1232.83
LI-00063133,ORD-0021633,P-00054,1,3395.88,0.0,3395.88,2731.05,664.83
LI-00063134,ORD-0021634,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00063135,ORD-0021634,P-00922,1,1510.85,8.0,1510.85,1361.17,149.68
LI-00063136,ORD-0021635,P-00006,1,4778.59,0.0,4778.59,3872.21,906.38
LI-00063137,ORD-0021635,P-00002,1,2843.86,8.0,2843.86,2495.38,348.48
LI-00063138,ORD-0021636,P-00660,1,11988.48,0.0,11988.48,7213.09,4775.39
LI-00063139,ORD-0021636,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00063140,ORD-0021636,P-00651,2,3866.52,0.0,7733.04,5230.35,2502.69
LI-00063141,ORD-0021637,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00063142,ORD-0021637,P-00006,1,4778.59,0.0,4778.59,3872.21,906.38
LI-00063143,ORD-0021637,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00063144,ORD-0021637,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00063145,ORD-0021638,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00063146,ORD-0021638,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00063147,ORD-0021639,P-00921,2,1335.71,0.0,2671.42,2264.16,407.26
LI-00063148,ORD-0021639,P-00921,3,1335.71,0.0,4007.13,3396.24,610.89
LI-00063149,ORD-0021640,P-00423,1,4685.08,5.0,4685.08,3327.0,1358.08
LI-00063150,ORD-0021640,P-00423,1,4931.67,0.0,4931.67,3327.0,1604.67
LI-00063151,ORD-0021640,P-00509,2,1275.19,0.0,2550.38,1812.75,737.63
LI-00063152,ORD-0021640,P-00421,1,2250.72,5.0,2250.72,1605.74,644.98
LI-00063153,ORD-0021640,P-00424,1,4175.17,0.0,4175.17,2800.47,1374.7
LI-00063154,ORD-0021640,P-00423,1,4931.67,0.0,4931.67,3327.0,1604.67
LI-00063155,ORD-0021641,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00063156,ORD-0021641,P-00221,1,2795.13,0.0,2795.13,2253.3,541.83
LI-00063157,ORD-0021641,P-00005,1,3676.58,8.0,3676.58,3221.8,454.78
LI-00063158,ORD-0021641,P-00005,1,3996.28,0.0,3996.28,3221.8,774.48
LI-00063159,ORD-0021642,P-00181,1,3219.66,0.0,3219.66,2529.56,690.1
LI-00063160,ORD-0021643,P-00945,1,2492.2,5.0,2492.2,2143.3,348.9
LI-00063161,ORD-0021644,P-00001,3,4492.14,5.0,13476.42,11508.23,1968.19
LI-00063162,ORD-0021644,P-00302,1,7253.86,0.0,7253.86,5859.76,1394.1
LI-00063163,ORD-0021644,P-00003,1,1215.59,8.0,1215.59,1071.74,143.85
LI-00063164,ORD-0021644,P-00002,2,3091.15,0.0,6182.3,4990.76,1191.54
LI-00063165,ORD-0021645,P-00423,2,4537.13,8.0,9074.26,6654.0,2420.26
LI-00063166,ORD-0021645,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00063167,ORD-0021645,P-00427,2,5647.69,10.0,11295.38,8849.09,2446.29
LI-00063168,ORD-0021645,P-00423,1,4931.67,0.0,4931.67,3327.0,1604.67
LI-00063169,ORD-0021645,P-00581,2,3182.64,0.0,6365.28,4461.39,1903.89
LI-00063170,ORD-0021645,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00063171,ORD-0021646,P-00921,1,1335.71,0.0,1335.71,1132.08,203.63
LI-00063172,ORD-0021646,P-00009,2,6797.11,0.0,13594.22,11072.31,2521.91
LI-00063173,ORD-0021647,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00063174,ORD-0021647,P-00002,2,3091.15,0.0,6182.3,4990.76,1191.54
LI-00063175,ORD-0021647,P-00011,1,4237.65,0.0,4237.65,3322.73,914.92
LI-00063176,ORD-0021648,P-00938,1,1337.67,0.0,1337.67,1088.83,248.84
LI-00063177,ORD-0021648,P-00844,1,2701.86,0.0,2701.86,1845.86,856.0
LI-00063178,ORD-0021648,P-00922,1,1560.12,5.0,1560.12,1361.17,198.95
LI-00063179,ORD-0021649,P-00417,1,5399.1,0.0,5399.1,4282.32,1116.78
LI-00063180,ORD-0021649,P-00002,1,3091.15,0.0,3091.15,2495.38,595.77
LI-00063181,ORD-0021650,P-00423,1,4931.67,0.0,4931.67,3327.0,1604.67
LI-00063182,ORD-0021650,P-00430,1,1879.5,0.0,1879.5,1324.32,555.18
LI-00063183,ORD-0021650,P-00001,1,4255.71,10.0,4255.71,3836.08,419.63
LI-00063184,ORD-0021650,P-00423,1,4931.67,0.0,4931.67,3327.0,1604.67
LI-00063185,ORD-0021651,P-00957,1,2967.44,0.0,2967.44,2440.91,526.53
LI-00063186,ORD-0021651,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00063187,ORD-0021651,P-00979,1,1413.85,0.0,1413.85,1153.08,260.77
LI-00063188,ORD-0021652,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00063189,ORD-0021652,P-00634,1,2070.14,0.0,2070.14,1452.12,618.02
LI-00063190,ORD-0021653,P-00059,3,4706.5,0.0,14119.5,11343.76,2775.74
LI-00063191,ORD-0021653,P-00035,1,4619.81,0.0,4619.81,3610.55,1009.26
LI-00063192,ORD-0021653,P-00001,1,4492.14,5.0,4492.14,3836.08,656.06
LI-00063193,ORD-0021654,P-00806,2,2559.46,0.0,5118.92,3258.47,1860.45
LI-00063194,ORD-0021654,P-00801,3,3647.4,0.0,10942.2,6907.82,4034.38
LI-00063195,ORD-0021654,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00063196,ORD-0021655,P-00421,1,2132.26,10.0,2132.26,1605.74,526.52
LI-00063197,ORD-0021655,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00063198,ORD-0021656,P-00485,1,1479.71,0.0,1479.71,985.94,493.77
LI-00063199,ORD-0021656,P-00009,1,6797.11,0.0,6797.11,5536.16,1260.95
LI-00063200,ORD-0021657,P-00423,1,4931.67,0.0,4931.67,3327.0,1604.67
LI-00063201,ORD-0021658,P-00004,1,5627.65,5.0,5627.65,4691.01,936.64
LI-00063202,ORD-0021658,P-00001,1,4350.28,8.0,4350.28,3836.08,514.2
LI-00063203,ORD-0021658,P-00002,1,2936.59,5.0,2936.59,2495.38,441.21
LI-00063204,ORD-0021658,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00063205,ORD-0021658,P-00808,3,5467.98,0.0,16403.94,11299.97,5103.97
LI-00063206,ORD-0021659,P-00718,2,5089.55,0.0,10179.1,6762.93,3416.17
LI-00063207,ORD-0021659,P-00743,2,10119.66,0.0,20239.32,13487.77,6751.55
LI-00063208,ORD-0021659,P-00734,1,9357.28,0.0,9357.28,5650.08,3707.2
LI-00063209,ORD-0021660,P-00924,1,2343.01,0.0,2343.01,1868.29,474.72
LI-00063210,ORD-0021660,P-00929,1,1552.52,0.0,1552.52,1232.47,320.05
LI-00063211,ORD-0021660,P-00921,2,1228.86,8.0,2457.72,2264.16,193.56
LI-00063212,ORD-0021660,P-00790,1,6377.92,0.0,6377.92,4012.48,2365.44
LI-00063213,ORD-0021660,P-00953,1,3213.43,0.0,3213.43,2509.44,703.99
LI-00063214,ORD-0021660,P-00932,2,732.65,0.0,1465.3,1150.59,314.71
LI-00063215,ORD-0021661,P-00003,1,1321.29,0.0,1321.29,1071.74,249.55
LI-00063216,ORD-0021661,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00063217,ORD-0021662,P-00018,2,17478.3,10.0,34956.6,30304.14,4652.46
LI-00063218,ORD-0021662,P-00170,2,7739.8,0.0,15479.6,12196.92,3282.68
LI-00063219,ORD-0021662,P-00009,1,6797.11,0.0,6797.11,5536.16,1260.95
LI-00063220,ORD-0021663,P-00421,1,2369.18,0.0,2369.18,1605.74,763.44
LI-00063221,ORD-0021663,P-00424,1,3966.41,5.0,3966.41,2800.47,1165.94
LI-00063222,ORD-0021664,P-00652,1,6583.15,0.0,6583.15,4123.01,2460.14
LI-00063223,ORD-0021664,P-00652,3,6583.15,0.0,19749.45,12369.04,7380.41
LI-00063224,ORD-0021665,P-00028,1,3908.35,0.0,3908.35,3137.96,770.39
LI-00063225,ORD-0021665,P-00001,1,4728.57,0.0,4728.57,3836.08,892.49
LI-00063226,ORD-0021665,P-00827,3,4370.22,5.0,13110.66,8827.55,4283.11
LI-00063227,ORD-0021665,P-00002,2,2936.59,5.0,5873.18,4990.76,882.42
LI-00063228,ORD-0021666,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00063229,ORD-0021666,P-00022,1,5113.58,0.0,5113.58,4107.35,1006.23
LI-00063230,ORD-0021666,P-00001,1,4492.14,5.0,4492.14,3836.08,656.06
LI-00063231,ORD-0021666,P-00002,2,3091.15,0.0,6182.3,4990.76,1191.54
LI-00063232,ORD-0021667,P-00926,1,936.28,0.0,936.28,734.96,201.32
LI-00063233,ORD-0021667,P-00925,1,4214.68,0.0,4214.68,3519.06,695.62
LI-00063234,ORD-0021668,P-00041,1,3711.48,0.0,3711.48,3035.43,676.05
LI-00063235,ORD-0021669,P-00836,1,6426.69,0.0,6426.69,4400.87,2025.82
LI-00063236,ORD-0021670,P-00021,1,8456.6,0.0,8456.6,6683.9,1772.7
LI-00063237,ORD-0021670,P-00001,2,4728.57,0.0,9457.14,7672.16,1784.98
LI-00063238,ORD-0021670,P-00003,2,1321.29,0.0,2642.58,2143.48,499.1
LI-00063239,ORD-0021671,P-00801,1,3647.4,0.0,3647.4,2302.61,1344.79
LI-00063240,ORD-0021672,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00063241,ORD-0021673,P-00142,2,2354.41,0.0,4708.82,3673.56,1035.26
LI-00063242,ORD-0021673,P-00020,1,7216.65,0.0,7216.65,5803.69,1412.96
LI-00063243,ORD-0021674,P-00428,1,1310.08,0.0,1310.08,889.29,420.79
LI-00063244,ORD-0021674,P-00429,1,2008.68,8.0,2008.68,1533.29,475.39
LI-00063245,ORD-0021675,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00063246,ORD-0021675,P-00656,1,4208.63,0.0,4208.63,2717.17,1491.46
LI-00063247,ORD-0021675,P-00746,2,15557.91,0.0,31115.82,18777.22,12338.6
LI-00063248,ORD-0021676,P-00160,1,6864.21,0.0,6864.21,5390.2,1474.01
LI-00063249,ORD-0021677,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00063250,ORD-0021677,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00063251,ORD-0021677,P-00651,1,3866.52,0.0,3866.52,2615.18,1251.34
LI-00063252,ORD-0021677,P-00422,1,2211.29,0.0,2211.29,1581.53,629.76
LI-00063253,ORD-0021678,P-00006,1,4778.59,0.0,4778.59,3872.21,906.38
